uniq_id,jobtitle,company,jobdescription,advertiserurl
e75e5b268ad5efe4d6aaaf8d1b8d93b7,back-end engineer,"Sacc, Inc.","  role: back-end engineerlocation -  sunnyvale, cajob type - contractduration : 7+ monthsthis project involves many key engineering challenges as we deal with a huge data set (billions of products and terabytes of data). fast and automatic data normalization, extraction and categorization requires advanced machine learning and data mining techniques. and finally, presenting this data optimally to users across client's stores, mobile and online requires deciding which content/attribute is most relevant for that user in that context. we are looking to expand our back-end engineering team. once you've joined, you will be part of a world-class team, and you will design, prototype and build technology-driven products and experiences that will change the future landscape of ecommerce.opportunities:- become a key member of a highly-valuable, innovative team solving the challenge of obtaining product data for the entire client's store assortment and making it available to various multichannel teams- help invent the next generation of ecommerce; integrated experiences that leverage product data for various use cases across client's, stores and mobile- work with world-class technologists and product visionaries as a contributing member of the client's core engineering team- design and develop high-performance and scalable applications for use within the client's product ecosystem- be responsible for laying the foundation for the platform as well as proposing solutions to ease software development, monitoring of software, etc.- be excited about making an immediate impact on a global scale minimum qualifications- bs or ms in computer science (or equivalent industry experience)- 3-5 years of backend engineering work experience- strong knowledge of java and at least one scripting language, python a plus- experience with unix-like operating systems required- strong experience with backend data processing and databases, both relational and nosql- experience with hadoop, hive and related big data systems is a plus- experience in building distributed/scalable systems is a plus- good testing practices (unit, integration, system) with automation  ","https://www.dice.com/jobs/detail/Back%2526%252345End-Engineer-Sacc%252C-Inc.-Sunnyvale-CA-94086/saccinc/620580?icid=sr7032-235p&q=&l=San%20Jose,%20CA"
dcaddb3e7e5fd84820565e58573e51c0,back-end engineer,"Sacc, Inc.","  role: back-end engineerlocation -  sunnyvale, cajob type - contractduration : 7+ monthsthis project involves many key engineering challenges as we deal with a huge data set (billions of products and terabytes of data). fast and automatic data normalization, extraction and categorization requires advanced machine learning and data mining techniques. and finally, presenting this data optimally to users across client's stores, mobile and online requires deciding which content/attribute is most relevant for that user in that context. we are looking to expand our back-end engineering team. once you've joined, you will be part of a world-class team, and you will design, prototype and build technology-driven products and experiences that will change the future landscape of ecommerce.opportunities:- become a key member of a highly-valuable, innovative team solving the challenge of obtaining product data for the entire client's store assortment and making it available to various multichannel teams- help invent the next generation of ecommerce; integrated experiences that leverage product data for various use cases across client's, stores and mobile- work with world-class technologists and product visionaries as a contributing member of the client's core engineering team- design and develop high-performance and scalable applications for use within the client's product ecosystem- be responsible for laying the foundation for the platform as well as proposing solutions to ease software development, monitoring of software, etc.- be excited about making an immediate impact on a global scale minimum qualifications- bs or ms in computer science (or equivalent industry experience)- 3-5 years of backend engineering work experience- strong knowledge of java and at least one scripting language, python a plus- experience with unix-like operating systems required- strong experience with backend data processing and databases, both relational and nosql- experience with hadoop, hive and related big data systems is a plus- experience in building distributed/scalable systems is a plus- good testing practices (unit, integration, system) with automation  ","https://www.dice.com/jobs/detail/Back%2526%252345End-Engineer-Sacc%252C-Inc.-Sunnyvale-CA-94086/saccinc/620580?icid=sr7018-234p&q=&l=San%20Jose,%20CA"
ba67c1a16212fd40e7faca6851799736,"need : deep learning specialist, santa clara or sunnyvale ca (only lo",Compunnel Software Group Inc.,"hi, greetings :)here is a requirement i am currently working on.if you or any one you know is a good match for this position and is looking for a project,please go through the description below and if interested; respond with a copy of word formatted resume. deep learning specialist santa clara or sunnyvale ca  the role:in collaboration with 1-2 other team members, investigate possibility of application of deep learningusing rnn with lstm to predict repeatable patterns in normal log streams. propose scalablearchitecture for supporting feature vectors which represent input log lines of ordered charactersequences into the network input layer. working from existing python code, develop scalable scala codefor this which can run in parallel on spark. detect significant deviations from the normal patterns. thiswould be an experimental feature only as we would need gpu processors to produce viableperformance on deep neural networks due to the heavy matrix computations and derivatives involved. must have:- solid knowledge about deep learning architectures, loss functions, optimizer and the theories- recurrent neural network, convolutional neural network, auto encoders- software stack: spark, python, theano or tensorflow- basic statistical knowledge nice to have:- published research paper in the topic- applying deep learning in embedded environment- work on custom optimizer or loss function- natural language processing knowledge or prior working experience in unstructured log processing - experience on deep learning on cluster we would love it if you are:- an able communicator,- can discuss complex topics and educate project team members- a great team player and work effectively in with diverse project teams. best regards,arti bahadur l technical recruitercompunnel software group, inc. 103 morgan lane, suite 102, plainsboro, nj- 08536phone: (609) 606-9010, ext: 1411 lfax: (609) 750-0981 l email: abahadur@compunnel.comweb:www.compunnel.com i connect with us:linkedin l twitter l  facebook[compunnel is an e-verify & equal employment opportunity employer with full adherence to eeo policy]  ","https://www.dice.com/jobs/detail/Need-%253A-Deep-Learning-Specialist%252C-Santa-Clara-or-Sunnyvale-CA-%2528ONLY-LO-Compunnel-Software-Group-Inc.-Santa-Clara-CA-95050/compun/743064?icid=sr49474-1650p&q=&l=California,%20Us,%20CALIFORNIA"
99d8161be55e0ce360976747f58ce796,ui/front end architect,Analysts International,"ui/front end architectrole:hands-on front end architect to drive the transformation of our product and technology!  we are looking for a seasoned ui architect with technical chops, leadership skills, and strategic thinking ability as we embark on our journey to significantly transform our user experience.  you will be the thought leader who defines the ideal architecture and infrastructure, and works with the business and technology leaders to prioritize, influence and execute to achieve the right balance across business and technology.responsibilities:define strategic direction for uiincorporate technologies and tools for all the company’s user interfacesevolve ui technology in line with business need and changes in technology landscape.define/satisfy needs around maintainability, testability, performance, security, quality and usabilityenable development at scale with respect to customer growth as well as organization/team growtharchitecture define the architecture for our next generation web ui (application framework as well as overall web application architecture).drive requirements/implementation of ui infrastructure to support multiple spa applications with different internal/external customers driven by a common platformdefine consistent patterns, reusable components, coding standards etc and be the gate-keeper to ensure ui team follows guidelinesenable transition from old server-side web ui to new, modern client side framework.  understand how to retain/enhance functionality within existing application framework to speed up ui developmentmentor a talented group of engineersbuild a successful ui practice - help define appropriate working model between pm, eng and ux designers.  influence ui design requirements to build best-in-class experiences.enable agile development of ui artifactsbe hands-on and contribute to the implementation of the overall ui infrastructure and experienceproduct focus: contribute to the conversation on what we should build for our customers (not just how to build it)proven ability to be a technical and thought leader.  foster a sense of team and ui identity within the front end team. qualifications:designed and implemented one or more enterprise grade web applicationsexperienced in development of large-scale, complex applicationsexpert-level knowledge of javascript and at least one modern ui framework (preferably angularjs), client-side libraries (underscore), design patterns, and tools (unit testing, package management, task runners etc)strategic thinker: able to see the big picture and set the direction for the product in collaboration with other technology leaders and pm.communicationchange leadershipability to gain alignment across cross-functional boundariesability to challenge the norm and maturity to advocate for changes for the greater benefit of the businessresponsiveness to changing needs of the business and ability to craft solutions that solve complex business problems.product: passion for great products and building great experiences,  proven ability to take the product through all stages of development from concept to launch at scale.teamworkrequirements for successenthusiasm – exhibits passion and excitement over work.  has can-do attitude.teamwork – reaches out to peers and cooperates with manager to establish an overall collaborative working relationship.sense of humor - incubates and helps in creating a fun working environment.culturehumble – no ego fun –  celebrate the moments authentic – we are who we are passionate – love what you do    dedicated – to each other and the customer","https://www.dice.com/jobs/detail/UI%2526%252347Front-End-Architect-Analysts-International-Palo-Alto-CA-94303/CXAICBP/623527?icid=sr8221-275p&q=&l=San%20Jose,%20CA"
6e8f4f501be5d463bbf4305ba0274fea,front end developer,CyberCoders,"minimum required skills:wordpress, javascript, jquery, html5, css3, ajaxwe are a strategic interactive and creative digital agency that assists clients in generating results through online marketing strategies, systems and media. our portfolio consists of a large variety of clients from non-profits to some of the largest businesses in the world today.what you will be doingyou will be part of an agile, collaborative team where you will use your technology knowledge and skills to creatively solve a myriad of different creative solutions. you will work with our marketing, design and copywriting teams too to bring those solutions to life across websites, apps, media campaigns and various social channels.in addition to playing well with others in a team setting, we are looking for a proactive, independent thinker that can solve problems on their own and doesn't have to, or want to, be micromanaged.what you need for this positionexperience with most but not all:-front-end development experience-knowledge of wordpress – custom post types, custom fields, plugins, theming, and database-html5, css3 and javascript, php-working experience in mysql and familiarity with sql commands-experience using version control, specifically gitwhat's in it for youcompetitive based salaryfantastic benefit packagegreat company culturemuch, much more!if interested apply or send an updated resume to greg.griffin@cybercoders.comapplicants must be authorized to work in the u.s.please apply directly to by clicking 'click here to apply' with your word resume!looking forward to receiving your resume and going over the position in more detail with you.- not a fit for this position? click the link at the bottom of this email to search all of our open positions.looking forward to receiving your resume!cybercoderscybercoders, inc is proud to be an equal opportunity employerall qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.your right to work - in compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the united states and to complete the required employment eligibility verification document form upon hire.copyright © 1999 - 2016 . cybercoders, inc. all rights reserved.","https://www.dice.com/jobs/detail/Front-End-Developer-CyberCoders-Buford-GA-30515/cybercod/GG2-133113615?icid=sr1810-61p&q=&l=Atlanta,%20GA"
c82b9202d78c808fe91e95078f5189f8,full stack engineer - python/angular. popular wearable devices!,CyberCoders,"minimum required skills:javascript, python, angular, django, sqllocated in beautiful redwood city, ca, near caltrain, make wearable health devices and provide the wearables platform used by multi-billion dollar oem, wellness, and healthcare customers. we are a small group of bright, passionate people who are making a major impact on the quality of people's lives, and we are working hard to keep up with demand for our products. over the past few years we have grown by triple-digits and will continue to do so in the years to come. we are located in redwood city within walking distance of caltrain.what you will be doingin this position, you will develop desktop and mobile web experiences that help people live healthier, more productive lives. working closely with other smart, dedicated engineers and product managers, you'll shape our platform scaling and api strategy, write clean, sustainable code, and contribute your ideas into practice to keep improve our users experience and continually improve quality.what you need for this position- bs in computer science or engineering (or relevant experience)- 4+ years experience working with multiple architectures and coding languages (front- and back-end technologies)- expert knowledge developing apis using python, ruby, .net, or java - experience with a python web framework (django, flask, webapp2)- expert knowledge of html5, css3 and modern web development techniques (sass/less, browserify, require.js, webpack, gulp.js)- solid knowledge of a modern javascript mvc framework (angularjs, react, ember.js, backbone.js) and node.js modules- experience with database technologies and database design (e.g. sql or nosql, mysql, postgres, mongodb, etc.)- experience with google app engine (or amazon aws) and google cloud datastore- experience with oauth 2.0 and 3rd party authentication schemes- experience with version control using git- familiarity with 3rd party charting libraries (highcharts, fusioncharts)what's in it for you- competitive salary and equity options- cutting edge technology- brilliant colleagues who share your passion for wearable technoloy- catered lunches- unlimited snacks- happy hours- casual dress code- first to own the latest wearable technologyif you're a talented full-stack engineer with a passion for iot and wearables, we want to talk to you today. please apply!applicants must be authorized to work in the u.s.please apply directly to by clicking 'click here to apply' with your word resume!looking forward to receiving your resume and going over the position in more detail with you.- not a fit for this position? click the link at the bottom of this email to search all of our open positions.looking forward to receiving your resume!cybercoderscybercoders, inc is proud to be an equal opportunity employerall qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.your right to work - in compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the united states and to complete the required employment eligibility verification document form upon hire.copyright © 1999 - 2016. cybercoders, inc. all rights reserved.","https://www.dice.com/jobs/detail/Full-Stack-Engineer-%2526%252345-Python%2526%252347Angular.-Popular-Wearable-Devices%2521-CyberCoders-Redwood-City-CA-94061/cybercod/JB6-12891892?icid=sr3703-124p&q=&l=San%20Jose,%20CA"
51ef32777e115f303e667930a41b7111,front-end developer,"Overture Partners, LLC","front-end developerlocation: providence, ricontract: 6+monthsyears of experience: 3-5 yearslooking for a front end developer with html, javascript, and css experience. you will be working with the strategy and design teams to build, maintain, and enhance modern web applications and traditional web sites, including building fully responsive sites from wireframes.you’ll be a great fit for this job if you have...expertise in html, javascript, and css3proficiency in implementing responsive designsproficiency in jqueryintermediate or better php skillsexperience with a css-preprocessor, preferably compass/scssexperience with a major mv* javascript framework, preferably backbonefamiliarity with data manipulation and some knowledge of sql and wordpressfamiliarity with gitworking knowledge of photoshop and illustrator","https://www.dice.com/jobs/detail/Front%2526%252345end-Developer-Overture-Partners%252C-LLC-Providence-RI-02901/10108134/554486?icid=sr2108-71p&q=&l=Boston,%20MA"
11df5ae18b3cd5e1872d4713ea96c162,full stack node.js engineer,"Mitchell Martin, Inc."," role:  full-stack node.js engineerlocation:  downtown nycduration:  direct employment (full-time)compensation:  salary commensurate with experience (w2 only!!)                                           *direct relationship with the manager!!*our client is looking for someone to join their exciting team as a full-stack node.js engineer to join a small/dynamic team.  this team will be responsible for all new development for cloud based platforms. we’re working directly with the hiring manager who is ready to interview qualified candidates. required skills:•            extensive experience creating node.js solutions.·            must have experience in building api’s; aws and postgres.general knowledge of financial services businesses.·            highly preferred experience in using react.js, restify and ui/graphic design.•            superb communication skills, written & verbal if you or someone you know is qualified or has similar experience, contact me directly at dpaulli@itmmi.comwe offer attractive referral bonuses!! please send an updated resume to dpaulli@itmmi.com. best regards,daniel paullitechnical recruitermitchell/martin inc.dpaulli@itmmi.com mitchell martin inc. - 307 w 38th street, suite 1305, new york, ny 10018 – fax: (646) 355-0229","https://www.dice.com/jobs/detail/Full-Stack-Node.JS-Engineer-Mitchell-Martin%252C-Inc.-New-York-NY-10019/mitchmar/DP4422?icid=sr9289-310p&q=&l=New%20York,%20NY"
b48c8196eafa24c10cd9234219691992,senior engineer - full stack,Benetech,"benetech was founded to be a different kind of tech company - a non profit with a pure focus on developing technology for the social good. our business model aims to create sustainable projects, which allow us to do more and to be more creative in how we apply technology to accelerate social progress. in many ways, we're like a start-up company in a venture capital environment - identifying new markets and new ways to be efficient in existing markets.the big difference is that our bottom line is centered on how many lives we can help, not on how much money we will make. we have four main program areas - human rights, global literacy, environment and benetech labs, and focus on projects that offer the greatest social return on the funds invested. jim fruchterman, social entrepreneur and macarthur fellow, founded benetech in 1989 and leads the organization as its ceo. benetech is headquartered in palo alto, california (within walking distance from caltrain and stanford university). benetech is looking for a full stack senior engineer who will be a member of our engineering team tasked with designing and building our human rights software applications. benetech engineering provides our engineers with an exciting, fast paced and agile software development environment in which they can develop their technical skills and make significant contributions to our software development projects. the engineering environment is highly collaborative and engineers on the team actively interact with other team members, product managers, operations staff and the quality assurance team. essential duties and responsibilities architect, design, develop and extend the software components of benetech s human rights applications. actively collaborate with other engineers, product managers and qa engineers in a fast moving, agile environment. bring thought leadership, critical thinking and creativity to all phases of the product development lifecycle. deliver passion, enthusiasm and team spirit to the work environment. qualifications b.s. in computer science, a related degree or its equivalent. 4+ years of extensive javascript experience gained in both server side and client side development. strong understanding of the latest encryption technologies and best practices for both over the wire and data at rest encryption. experience providing application functionality to clients using restful api designs. experience with either relational and/or nosql database technology. deep understanding of software development best practices, design principles and software maintainability, specifically in agile environments. experience working with a full featured version control system. big plusses experience developing server side applications with node.js. familiarity and experience with client side mvp javascript frameworks such as backbone.js and/or angular.js. experience with a linux based aws cloud environment. experience working within an agile process and familiarity with agile goals and philosophy. experience with the concepts of continuous integration and test automation and the tools to support them. experience with xforms and javarosa data collection technologies. experience with accessibility technologies. experience with android development.","https://www.dice.com/jobs/detail/Senior-Engineer-%2526%252345-Full-Stack-Benetech-Palo-Alto-CA-94306/RTX15ae1e/4738151?icid=sr60533-2018p&q=&l=California,%20Us,%20CALIFORNIA"
e20685428060f16b87b0127d90b8bd6f,ruby on rails web engineer,Nuts.com,"nuts.com is a fun, quirky, family-run retailer of nuts, dried fruits, snacks, candy, coffee, customizable gifts, and more. we've been in business for three generations and online for over 15 years. people love our tasty products, our exceptional service, and our quirky brand. our primary facility is located in cranford, nj and we have distribution facilities in nevada and indiana. our small engineering team, located in california and oregon, enjoys the challenge of meeting the needs of a rapidly growing business. as the ""person on the ground"" in our primary facility, you will play a key role in observing the facility and interacting with the operators who use our software. calling all code poets! want to compose code with a fun, flexible team of pragmatic perfectionists? come help architect, implement, and deploy new features for the nuts.com warehouse operations software. you'll make immediate contributions to our bespoke ruby on rails warehouse management software. you'll work on a modern codebase building top-of-the-line software in a domain that rarely sees exciting innovation like this. ruby on rails and front-end javascript experience is key. deployment experience relating to aws and docker is a plus. you'll also have opportunities to gain experience in a variety of other interesting technologies: we dabble in android, java, rust, and redis to name a few. if you're a renaissance coder (best of the best and can do it all) you'll fit right in. if you enjoy architecting elegant solutions to complex problems, can analytically defend your design decisions, and write maintainable software, you're our kind of coder! laid back ace dev prowriting fulfillment softwareand nutty haikusrequirements3+ years of experience in web developmentsubstantial experience with ruby on rails, html, js, css, and mysqlwillingness to communicate directly with operators using our software in the warehouse environmenteagerness to observe our fulfillment processes and propose solutions to issuesexperience writing unit/functional/integration teststrack record of clean architecture and maintainable codehave developed, deployed, and supported at least one mission-critical web app  ","https://www.dice.com/jobs/detail/Ruby-on-Rails-Web-Engineer-Nuts.com-Cranford-NJ-07016/RTX1b9c6a/4703439?icid=sr9188-307p&q=&l=New%20York,%20NY"
8c01d4e0a4039b5e4877668990623135,php developer - amazing opportunity with international company,CyberCoders,"minimum required skills:php, javascript, css, jquery, mysqlif you are a php developer with experience, please read on!isn't it everyone's dream to work for a hip and new company in an even hipper city? that what we we are offering with our php developer position in fabulous las vegas. we are a cutting edge and established clothing company located directly in the heart of the entertainment capital of the world. fun is in our nature since we are surrounded by some of the worlds top resorts. we have a relaxed culture with an excellent creative and management team that put it all together.what you will be doingyou will be responsible for developing our current applications and working on improving our website. we are focused on ecommerce so a big part of the job is making sure the ui is running properly with the help of back-end developers. working on maintaining the platform integrity and designing new screen layouts will be essential as well. in addition, you will be working with our creative team to develop applications. you will handle any bugs in our system and make sure cross-browser compatibility is seamless.what you need for this position-bachelor's degree or equivalent-at least 3 years of experience and knowledge of web development-proficient in php, xhtml, css, and javascript-mysql experience-unix/apache web hosting knowledge-jquery and javascript understanding-design and usability understanding-knowledge of git-analytic and communication skillswhat's in it for youwe have a top-tier compensation package that includes medical, dental, vision, 401(k), and a total salary that ranges between $60k-$85k. our benefits our endless as we offer company discounts, maternity and paternity time off, financial planning, and company parties. we even let you wear our workout gear to work! if education is important for you, we offer continued education and career development plans. we know a work life balance is important so we offer ample vacation time. our cutting edge technology gives you the best resources and tools in the industry to make you job easier. come see a vegas show after work as we are less than 10 minutes from the strip.so, if you are a php developer with experience, please apply today!applicants must be authorized to work in the u.s.please apply directly to by clicking 'click here to apply' with your word resume!looking forward to receiving your resume and going over the position in more detail with you.- not a fit for this position? click the link at the bottom of this email to search all of our open positions.looking forward to receiving your resume!cybercoderscybercoders, inc is proud to be an equal opportunity employerall qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.your right to work - in compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the united states and to complete the required employment eligibility verification document form upon hire.copyright © 1999 - 2016 . cybercoders, inc. all rights reserved.","https://www.dice.com/jobs/detail/PHP-Developer-%2526%252345-Amazing-opportunity-with-International-Company-CyberCoders-Las-Vegas-NV-89101/cybercod/BC4-132530114?icid=sr34966-1166p&q=&l=California,%20Us,%20CALIFORNIA"
0301e78babdcadd58319a570bec4e553,full stack php engineer,Harvey Nash USA,"harvey nash is actively recruiting a full stack php developer for our cupertino client, well known for creating leading mobile & desktop devices & operating systems. summarycome join hardware engineerings tools and data analytics team working on exciting internal web apps! we are looking for an imaginative, resourceful and enthusiastic full-stack web application engineer with an ability to create simple solutions to complex problems. help us continue to make internal products that blend ease of use, powerful feature sets, and an unsurpassed attention to detail.as a full stack engineer, you should be comfortable wearing many hats. you should be able to work in a fast paced environment with changing priorities and tight deadlines. open communication and healthy debate are paramount to your success within the team.qualifications5+ years experience building websites using html, css, and javascript4+ years experience building web applications with php and/or other common web technologies (ruby, python, java, .net)3+ years experience with modern php frameworks and/or libraries such as symfony, laravel, zend frameworkexperience writing php unit tests for web applicationsexperience in defining continuous integration build processes for backend web developmentexperience in writing performant sql through both raw queries and ormsknowledge of common design patterns in web development (mvc, mvvm, etc)demonstrated ability to follow development best practices for high quality software (ci, vagrant, etc)working knowledge of source control software such as git (preferred) or svnexposure to agile project management methodologiesmust be able to brainstorm and communicate technology ideas and issues with peers and managementwillingness to learn new technologies and implement in short timecomfortable working in a multi-discipline, geographically dispersed teambonusexperience developing restful apis using symfonyexperience with microservices based architecturesexperience with message/job queues (rabbit, zero, resque)knowledge of php infrastructure technology stack (apache/nginx, ubuntu/centos, mysql, memcache/redis)knowledge of orms such as doctrine (preferred) or propelexposure to ios and os x development with swift or objective-c a plus","https://www.dice.com/jobs/detail/Full-Stack-PHP-Engineer-Harvey-Nash-USA-Cupertino-CA-95014/esi/BBBH39730-835?icid=sr146-5p&q=&l=San%20Francisco,%20CA"
4dd48ce73afd63372670ccd1d0112d51,andriod developer,Sharpedge Solutions,"senior associate, mobile solutions.l2skill and role summary: we are looking for a senior android developer who will be in a lead role for 1 to 2 developers, helping solve technical challenges and working with a business analyst to obtain missing information during story grooming. part of their job will also be able to perform complex code merges.android development requirements: excellent working knowledge of eclipse and android studio/gradle, java, sqlite, google volleyexperience guidelines: • 3+ years of experience developing applications for mobile devices • bachelor’s degree in computer engineering, computer science or related field or equivalent military experience• deep skills developing and writing code in programming language ios, java, android and/or adobe • passion for the mobile development space • proven leadership experience and capability • experience working on teams to solve problems • strong written and verbal communication • eager to travel to cities across the world • driven to learn, create and improve ","https://www.dice.com/jobs/detail/Andriod-Developer-Sharpedge-Solutions-Oak-Brook-IL-60523/10115377/011017W01?icid=sr2485-83p&q=&l=Chicago,%20IL"
cd123422fa494b32425e470fc284d0cc,micro-services developer,Mitchell Martin,"our client is seeking a micro-services developer .   location: long island city, ny position type: contract   -in this role you will develop and launch new mobile products and extend platform functionality as part of our next generation strategy. -you will work closely with product management, technical program managers, designers and other engineers to define design approaches, prototype new technologies and evaluate technical feasibility to deliver value to our customers. -we care about building high-quality software flexible and robust enough to maintain balances and handle transactions across a variety of account types for millions of customers with the integrity expected of state of the art financial systems. -innovation with these scaling and security constraints provides a unique set of opportunities. -we dive deep to insist on the highest standards in architecting, coding, testing, deploying and maintaining every aspect of our offerings. -if you’re thrilled by the idea of ownership, passionate about creating new features and services from scratch, and think you can manage the ambiguity and pace, we would love to connect with you.   position responsibilities: -work collaboratively with product management, ux designer, governance and your scrum team to design and deliver new and innovative customer solutions. -bring to bear your experience leveraging best in class tools and technologies (ci/cd, cloud computing, web service development) to refine and improve software development practices for your team. -engage in innovative problem solving activities, requiring conceptual thinking creating 'out of the box' solutions with prototypes and pilots. -utilize tdd practices to ensure delivery of high quality code with low rates of production defects. -instrument services and solutions to ensure deployed software is scalable and reliable.   basic qualifications: -bachelor’s degree in computer science or related field and 2+ years commercial coding experience -strong fundamentals in object-oriented design, data structures, algorithms, problem solving, and complexity analysis -experience with distributed systems, caching and persistence solutions -ability to troubleshoot and identify the root cause of issues under time pressure -ability to effectively articulate technical challenges and solutions -excellent interpersonal communication with strong verbal / written english skills -demonstrated skill and passion for operational excellence -customer–focused mindset, taking pride in creating an informative data-driven journey   preferred qualifications: - keys are:  strong java, pivotal cloud foundry or aws, caching/ gemfire , oracle and tibco is a plus -knowledge and/or experience with micro services (sprint boot, gemfire , undertow etc.) is a plus -knowledge and/or experience with cloud-based development with pivotal cloud foundry or aws is a plus -commercial development experience in financial or related industries -experience building localized, multi-tenant solutions -18+ months experience building software with pcf and gemfire -18+ months experience building software for ios, android  ","https://www.dice.com/jobs/detail/Micro%2526%252345services-Developer-Mitchell-Martin-Long-Island-City-NY-11101/mitchmar1/MITCA000J630?icid=sr12443-415p&q=&l=California,%20Us,%20CALIFORNIA"
6f41399961d814f1dda82e3ab70014b7,application support engineer,Logi Analytics,"company overviewlogi analytics enables enterprises to make better use of their data by delivering on the promise of analytics everywhere. by providing both a web-based data discovery solution and a business information platform that can be embedded within applications, systems and processes, logi analytics helps its customers from the corner office to the factory floor to be more informed, make better decisions and improve corporate performance. with more than 1,200 customers worldwide, logi analytics meets the needs of organizations ranging from small businesses to global 2000 enterprises. the company is headquartered in mclean, virginia and has sales and support offices in the u.k. and europe. logi analytics is a privately held, venture-backed firm with investments from updata partners, grotech ventures, summit partners and llr partners. for more information, visit logianalytics.com. summarythe engineer will assist existing customers in all aspects of the implementation, use and functional operation of logi analytics products. the incumbent must have a working knowledge of a wide range of technologies and serve as a contributing member of the team in technology discussions and operations.  essential duties and responsibilitiesthe application support engineer will:·       establish and maintain working relationships with internal teams, including professional services consultants, product management, engineers, and support staff·       maintain current functional and technical knowledge of the entire logi analytics product line·       manage and drive competing requests across simultaneous client engagements·       provide clear and constructive product feedback to product management based on customer requirements·       help to document best practices in developing and deploying logi analytics solutionsthe range of the technical skills that are required to support the interaction between the logi platform and client environments includes:·     web-based scripting technologies (javascript, css and/or html)·     general knowledge of common database systems (sql server, oracle and/or mysql)·     sql query writing·     basic networking skills, to include operating systems and os security interactions·     general knowledge of etl processes and data modeling / data warehousing·     strong understanding of web application technologies such as, dhtml and xml·     knowledge of java and vb.net programming language·     web server setup and configuration (iis, tomcat, weblogic, etc.)·     data-driven web applications education and/or experience·     3 - 5 years of relevant work experience preferred·     bachelors degree in computer science or other relevant field of study required·     excellent written, verbal, and presentation skills appropriate to both technical and management clients, including effective interaction with senior executive to c-level personnel·     strong organizational skills with an ability to manage competing client demands, multiple priorities, commitments and projects.·     strong analytical skills regarding technical and project management issues·     ability to troubleshoot technical issues at a high level to determine appropriate path to resolution.","https://www.dice.com/jobs/detail/Application-Support-Engineer-Logi-Analytics-Reading--RG2%206GP/RTX172194/713252?icid=sr58792-1960p&q=&l=California,%20Us,%20CALIFORNIA"
eae5e8d8800493341cab21e7733d7c61,software development engineer - mobile ads,Amazon,"do you want to help amazon monetize their apps on mobile phones, tablets, and kindlefires with advertising? the mobile ads team owns 100s of placements across amazon shopping and appstore apps on iphone, ipad, android phone, android tablets, and fire devices. we have a number of client side and server side technologies to manage ad placements on amazon premium properties. we serve and respond to billions of ad requests daily. our current systems serve our current needs, but we continue to grow and scale our business across existing and new apps. we are looking for the sort of hands on leaders and developers who can design and build the systems that will take us into the future. this role involves direct engagement with the most popular mobile apps on the internet, such as amazon shopping app and amazon appstore. about you:   you're an engineer looking for a career where you'll be able to build, to deliver, and to impress. you look at problems holistically, and thrive on the intricate complexity of designing feedback loops and ecosystems. you want to work on projects where you are implementing solutions to real world problems. you challenge yourself and others to constantly come up with better solutions. you're a thought leader, but you don't just know how to solve the problem, you prove it by going and building the solution. you want to create value and impact the direction of entire industries. about us together:   we're going to change the way that the mobile advertising world measures, plans, and buys. along the way, we're going to face seemingly impossible problems. we're going to brainstorm about how to solve them, and we'll work together to find a solution that is superior to each of the proposals we came in with. we'll make tough decisions, but we'll all understand why. we'll be the dream team. you may already know if you're a fit, but perhaps you're worried about technology and experience requirements? don't be - we're looking for smart, proven, engineers; if you're the right candidate, we're flexible. you're still worried? here are some things that we'd like to see: basic qualifications * proficient in java, c++, c#, php, or ruby * experience mentoring junior engineers * strong data structure and algorithms knowledge required * knowledge of professional software engineering best practices for the full software development life cycle, including coding standards, code reviews, and code instrumentation * bachelor's degree in computer science, or equivalent experience preferred qualifications * experience building highly scalable systems in a fast paced, team-oriented environment * network programming experience * mobile app development experience * sharp analytical abilities, proven design skills, excellent communication skills * strong sense of ownership, urgency, and drive * experience leading small teams of engineers expertise with one or more of the following is highly desirable: * android apk development * ios app development * mobile html5, css, and javascript experience   posted date: 10/7/2016 6:17:52 pm  posted date: 10/7/2016 6:17:52 pm","https://www.dice.com/jobs/detail/Software-Development-Engineer-%2526%252345-Mobile-Ads-Amazon-Seattle-WA-98101/amazon20/448924?icid=sr1998-67p&q=&l=Seattle,%20WA"
